Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64,Dim_65,Dim_66,Dim_67,Dim_68,Dim_69,Dim_70,Dim_71,Dim_72,Dim_73,Dim_74,Dim_75,Dim_76,Dim_77,Dim_78,Dim_79,Dim_80,Dim_81,Dim_82,Dim_83,Dim_84,Dim_85,Dim_86,Dim_87,Dim_88,Dim_89,Dim_90,Dim_91,Dim_92,Dim_93,Dim_94,Dim_95,Dim_96,Dim_97,Dim_98,Dim_99,Dim_100
0.1831,0.071334,0.51973,0.28152,-0.73838,-0.19004,-0.40061,0.11198,0.43915,-0.33939,-0.0053599,0.58355,0.61121,-0.26813,-0.12163,-0.38225,0.25377,0.29938,-0.54787,0.11579,-0.25466,-0.75992,0.12552,-0.39287,-0.49885,-0.10186,0.22551,-0.72486,-0.38819,0.43328,0.044013,0.48015,-0.16207,0.19621,0.033025,0.24269,0.25174,-0.045093,0.15632,-0.149,-0.94822,-0.3505,0.50713,-0.51479,-0.642,-0.16986,0.12894,-0.75156,-0.43863,-1.0851,0.70147,0.19298,0.34976,0.79741,-0.33531,-2.1075,0.35847,-0.50255,1.7013,0.6923,-0.14856,0.82449,0.34182,0.067685,1.2073,0.33974,0.37971,0.83421,-0.67764,0.18652,0.25088,-0.33098,-0.22703,-0.40789,0.082059,-0.11957,0.031203,-0.81614,-0.83155,0.073011,0.76781,-0.47868,-0.49831,-0.31939,-1.5544,-0.95814,0.23632,0.51148,-0.4419,-0.7006,-0.2254,-0.22139,-0.50236,-0.23747,-0.27466,0.10654,0.033079,-0.23876,0.51839,0.040093
0.5835,0.42064,0.74711,-0.29483,-0.22517,-0.22572,0.11884,0.1327,-0.00033614,-0.51882,0.50173,0.34515,-0.23027,-0.26734,-0.02741,-0.82223,-0.042778,0.15676,0.14021,0.94835,1.0673,0.07269,0.64092,0.58377,0.66493,-0.62929,-0.1073,-0.51744,0.64967,-0.53275,0.26103,0.45002,-0.13336,0.045509,-0.39679,-0.57117,-0.34775,0.56703,-0.14142,0.2894,-0.22543,-1.0913,0.67846,-0.84581,0.36959,0.18958,0.28732,0.30406,0.59817,-0.9915,-0.43647,0.30661,0.34638,1.14,0.33798,-2.0349,0.19266,0.031037,1.149,0.95803,-0.045584,0.30464,-0.86536,0.35404,0.54329,-0.1487,0.32867,0.80977,0.36148,0.2645,-0.3206,0.42229,0.1325,0.18834,-0.2441,0.033101,-0.63831,0.075199,-1.2299,0.57007,0.11789,0.33808,-0.51562,0.2397,-1.2669,-0.34315,-0.072112,0.35259,-0.17565,0.31274,-0.14744,0.048297,0.65228,0.88821,-1.1009,-0.1029,0.064809,0.070476,0.11868,-0.20001
0.12705,0.37253,0.23076,-0.10727,1.4273,0.7799,-0.055009,-0.18909,-0.42828,0.28443,0.1192,-0.61978,-0.39817,0.19127,-0.32098,-0.24116,0.60927,-0.35765,0.20159,0.91107,-0.48977,-0.2897,1.0098,-0.66149,0.070414,0.13353,0.42234,-0.080188,1.0722,0.26426,-0.73982,0.64958,-0.48367,0.85837,-0.39008,-0.1302,0.22331,0.20818,-0.4726,-1.7275,0.37209,0.55544,-0.89025,0.87442,-0.29063,-0.71175,-0.33437,-0.41141,0.99049,-0.46207,-0.25777,0.049513,-0.22242,-0.33757,-0.15677,-2.9576,-0.58878,0.22432,1.6375,1.0263,0.89573,1.3718,-0.37709,-0.082095,0.16339,-0.25294,1.0987,-0.0020032,0.79235,-0.29403,-0.26906,0.23123,0.33826,0.1715,-0.35479,-0.13497,0.064417,-0.34495,0.10946,-0.66469,-0.070734,-0.68739,0.27765,0.12298,-1.7341,0.1459,-0.63138,-1.0531,-0.29972,-0.055542,-0.026262,-0.085846,-0.45362,0.20519,-0.33822,-0.039972,-0.96096,-0.50523,0.96006,0.76983
0.15757,0.075029,-0.12095,-0.096086,0.24391,0.18933,0.67889,0.48449,-0.48616,-0.065235,1.0248,-0.027018,-0.20275,0.18304,0.8892,-0.1646,0.0016257,0.13224,-0.92151,0.61888,0.60575,0.064513,0.5943,0.5779,0.26126,-0.31193,0.19532,-0.30988,0.39279,0.1436,0.025036,0.31665,0.14131,-0.8612,-0.46836,0.18502,0.25697,0.15698,-0.40516,0.55624,-0.12606,-0.72508,0.67257,-0.43462,0.29538,-0.50748,-0.51137,-0.9298,-0.06285,-0.15714,-0.40991,-0.8085,-0.48249,1.0173,-0.60088,-2.2656,-0.31579,-0.73181,1.9295,0.87904,-0.31518,0.6353,-0.74092,0.12245,0.15533,0.605,-0.33386,0.28503,0.28502,0.34604,-0.14757,-0.14637,-0.1559,0.42313,0.030921,0.11748,0.16329,-0.020233,-0.71681,-0.25163,0.87275,-0.13671,-0.21723,0.1009,-0.50478,-0.44049,0.46799,-0.14379,0.19462,0.48459,0.0076888,0.31698,-0.081959,-0.22066,-1.2974,0.43578,-0.24268,-0.017892,0.41533,-0.50559
0.54635,0.19018,0.51298,-0.76729,-0.23824,-0.065802,0.24464,0.32024,-0.13215,-0.51083,0.69103,0.24462,0.075322,0.34058,0.37736,-0.27647,-0.22937,0.32059,-0.43115,0.37238,0.43887,0.67325,0.1064,-0.28668,0.16699,0.0035841,-0.6208,-0.31726,0.55472,-0.47293,-0.072485,1.1329,0.45969,0.59817,0.43119,-0.11359,-0.70584,0.37556,0.048478,0.43989,-0.078231,-0.3277,0.37055,-0.86839,-0.22885,-0.049179,-0.21562,-0.049966,0.82177,-1.0077,-0.3538,-0.12548,-0.4025,0.70979,-0.24674,-2.4466,-0.099338,0.49705,1.0912,0.73681,0.26601,1.0726,-1.1285,0.22433,0.47524,-0.3435,0.44802,0.3436,-0.29327,0.34002,-0.061204,0.12671,0.049335,-0.33836,0.014557,0.52293,-0.68153,-0.28606,-0.53179,0.099821,0.2078,0.062,-0.80656,-0.40705,-1.5768,-0.47133,0.41641,-0.19983,-0.94822,-0.40666,-0.011968,-0.54023,-0.15418,-0.25588,-0.68891,-0.063802,0.06132,0.4414,0.082234,0.42676
-0.98425,-1.216,-0.51601,0.70014,-0.43733,0.089574,0.043516,-0.41819,0.52996,0.86142,-0.331,-0.32386,0.69061,0.52852,0.28025,0.67589,-0.74808,-0.91299,-1.4339,0.51011,0.54938,-0.23678,-0.18338,-0.23286,0.50363,-0.82022,-0.041913,-0.95296,0.69205,0.15494,-0.23525,0.29785,-0.53005,0.60696,-0.24426,-0.58679,0.15261,-0.10075,0.33275,0.50342,-0.60822,-0.15645,0.57133,1.2102,0.80926,-0.6764,-0.2444,0.85058,-0.90159,-0.38734,0.57928,-0.10734,1.063,1.7494,-0.34059,-1.5055,-0.015729,0.32296,1.4275,0.92262,0.53749,0.47319,0.46268,-0.075971,1.1946,0.57439,0.51478,0.25995,-0.91056,-0.48153,0.26615,-1.0238,-0.33971,-0.56198,-0.4862,1.2042,0.54514,0.70702,-1.5454,-0.48101,1.7642,0.40005,0.29198,0.55089,-0.51667,-0.10621,0.33342,0.28787,0.72995,-0.50476,0.13848,0.023242,-0.78728,0.059518,-0.97914,0.78875,0.33583,0.9504,0.80239,0.97864
0.15426,0.16775,-0.20927,-0.0393,0.1701,0.051626,0.65711,0.37971,-0.57194,-0.035357,1.0626,-0.075287,0.056781,-0.27648,0.87495,-0.34185,-0.057549,0.10005,-0.61063,0.49223,0.74535,0.13795,0.52726,0.43893,0.1393,-0.23365,0.19409,-0.32993,0.45394,-0.0030893,0.18409,0.31081,0.043922,-0.56878,-0.43617,0.24641,0.53829,0.085213,-0.39389,0.50728,-0.20186,-0.8598,0.47695,-0.46707,0.20908,-0.43608,-0.53946,-0.90139,-0.23189,-0.37584,-0.3412,-0.76217,-0.11881,0.93876,-0.75298,-2.1065,-0.51475,-0.76991,1.9771,0.7242,-0.11179,0.80399,-0.82413,0.21869,0.12796,0.53955,-0.021797,0.020961,0.36407,0.36286,-0.17258,-0.12965,-0.10641,0.45118,0.036143,-0.19215,0.15441,0.058437,-0.80836,-0.20947,0.85474,-0.21049,-0.12196,0.023873,-0.63552,-0.124,0.56631,-0.17831,0.31855,0.44334,0.37354,0.31986,-0.039051,-0.2332,-1.3653,0.53906,-0.11186,0.015738,0.50471,-0.35551
-0.24834,0.90814,0.35553,-0.16831,-0.55665,-0.14229,-0.66301,0.36803,0.16752,-0.2563,-0.082705,-0.15903,0.21318,0.079154,-0.095825,-0.791,-0.015216,0.57836,-0.87716,0.070348,-0.30548,0.010262,-0.35978,-0.45299,-0.22604,0.02811,0.054068,-0.62167,0.20161,-0.052221,-0.17348,0.51789,-0.29576,0.16376,0.33402,0.36772,-0.073939,0.35295,0.18035,0.16958,-0.31809,-0.15314,0.18106,-0.74145,-0.32808,-0.11209,0.0086378,-0.19705,-0.23749,-1.2252,0.069687,0.042965,-0.46878,1.0888,0.34909,-2.1558,0.47081,-0.44,1.5799,0.24589,-0.040151,0.56713,-0.82737,-0.070586,1.22,0.33759,0.10397,0.51464,0.052612,-0.73282,0.34625,-0.26894,-0.031332,-0.61139,0.43348,0.22756,-0.49438,0.21413,-0.613,-0.13434,0.688,-0.29149,-0.659,0.028117,-1.7976,0.1697,0.44312,0.21606,-0.92251,-0.3834,-0.061956,-0.037765,-0.057531,-0.78599,-0.56032,-0.21492,0.2371,-0.70292,0.69107,0.61982
-0.23317,0.36893,0.028304,0.22558,-0.00059593,0.13919,0.95751,0.51474,-0.43313,-0.38003,1.1815,-0.25832,-0.67519,0.41683,0.91153,-0.061245,0.22811,0.46061,-0.78587,0.84404,0.52624,-0.21737,0.55277,1.0285,0.72273,0.31041,0.80653,0.22305,0.35373,0.22413,-0.14734,0.61945,0.011949,-0.42979,-0.64609,0.14538,0.10172,0.47517,0.039414,0.45272,0.60934,-1.3658,0.4317,-0.59642,0.41781,-0.94123,-0.57547,-0.52184,0.086999,-0.092749,-0.43367,-0.56526,-0.2234,1.1606,-0.89925,-2.6752,-0.089508,-0.45078,1.503,0.80561,-0.51379,0.34963,-0.85282,0.042345,0.70261,0.24853,-0.72932,0.65632,0.46803,0.50199,-0.48863,0.098396,-0.11539,0.70705,0.094008,0.18769,0.16142,0.13414,-0.54331,-0.35551,0.26247,-0.20188,-0.7156,0.22356,-0.20245,-0.23504,0.050629,0.099578,0.27957,0.57493,-0.30153,0.63156,-0.37525,0.24216,-1.2105,-0.084982,-0.056473,-0.23878,0.58627,-0.73462
-0.25386,-0.18414,0.77174,-0.40845,0.54685,-0.11824,0.3168,-0.38241,-0.77227,-0.05886,-0.096802,0.11445,-0.53188,0.28516,-0.18447,-0.0059722,-0.10476,-0.25732,-0.45006,0.089648,0.83928,-0.43357,-0.17928,0.87369,0.37506,-0.21013,-0.21159,-0.39015,0.52559,-0.53812,-0.71283,0.48146,-0.19663,0.084202,-0.19941,-0.71916,0.23898,0.47872,-0.23237,0.55953,-0.025114,-0.35138,-0.019317,-0.18183,0.57951,-0.1633,0.017283,-0.0097227,-0.65136,-1.2412,-0.23302,-0.3414,-0.67617,1.0098,0.6952,-2.8957,-0.53449,0.10996,0.86611,0.67889,-0.81849,-0.060675,0.39015,0.35857,0.83608,0.20377,0.39232,0.34525,-0.20694,-0.11292,-0.29517,0.48383,-0.057634,-0.35746,0.42784,-0.27638,-0.95681,-0.61017,-0.04624,0.054447,0.55389,0.2427,-0.21798,0.20777,-1.3083,-0.41173,0.6368,0.47136,-0.41169,-0.019002,-0.53963,-0.74079,-0.48792,0.21871,-0.47377,-0.28958,0.22992,-0.35196,0.48037,0.17369
0.13564,0.46257,0.37596,-0.28281,0.15475,-0.24582,-0.20358,0.39143,0.24934,-0.088415,0.14869,0.29491,0.57951,0.083102,-0.17094,-0.75978,0.23249,0.17632,-0.036426,-0.09121,0.02805,0.46369,0.62556,0.27727,-0.044105,-0.49858,-0.14909,-0.2653,-0.28015,-0.34684,0.44733,0.5547,-0.29171,0.22158,0.40282,-0.012872,0.16678,0.091574,-0.39077,0.30998,-0.53826,-0.37295,0.7386,-0.31998,0.39682,0.099517,0.27789,-0.28888,0.76914,-0.90849,0.23619,-0.31321,-0.14577,1.1158,-0.16373,-2.1147,-0.031315,-0.36345,1.1392,0.95265,0.2625,0.69602,-0.10397,-0.020397,0.61204,0.33491,0.13715,0.48548,0.070747,-0.22463,0.6899,-0.23001,-0.47634,0.03203,-0.057104,-0.056345,0.007511,0.19292,-1.3179,0.48316,0.79846,-0.3743,-0.90837,0.26213,-1.7575,-0.51241,-0.064444,-0.31381,-0.61057,-0.2363,-0.19786,-0.053179,-0.17109,-0.45298,-0.61376,0.50427,-0.059135,-0.25351,0.73624,0.32244
0.21537,0.71956,1.7838,1.2954,0.3855,-0.95089,-0.50687,0.1983,0.49846,0.48836,-0.33489,0.15423,0.27274,0.584,-0.95451,0.0045444,-0.10689,-0.055543,-1.0815,-0.80234,-0.28716,0.5058,0.31216,1.4324,0.086949,-0.24743,-0.30108,0.93384,1.2384,0.49104,-0.58364,0.43755,-0.27044,-0.54864,0.45196,-0.081253,0.89655,-0.63379,-0.48061,-0.30181,-0.34392,-0.56492,0.57867,-0.31062,0.33411,-1.3443,0.26834,-0.14779,0.3414,-0.041143,0.6044,0.9563,-0.49033,1.4162,-0.69663,-2.5891,0.63868,-0.56812,0.92935,0.36016,0.068139,-0.21987,-0.19911,0.3116,0.61931,0.28717,-0.13752,0.92049,-0.078935,0.13852,0.41515,-0.85625,-0.29718,0.93587,0.55803,-0.38194,-0.33197,0.069565,-1.1618,0.28815,1.3155,0.23153,-0.11452,0.13757,-0.92799,-0.3644,-0.58971,0.8882,-0.086749,-0.43443,0.56089,-0.099751,-0.027722,-0.32507,-1.2613,0.27654,-0.65593,-0.055483,-0.19322,0.19661
-0.20048,0.3965,0.41972,-0.24869,-0.18809,0.02321,0.012773,-0.10152,0.33376,-0.42778,-0.0066133,-0.040639,0.49387,-0.22051,0.071245,-0.45311,-0.24555,0.066647,-0.08873,0.42404,0.30872,-0.14332,0.17546,0.0017099,0.1069,-0.13362,-0.1855,-0.77892,-0.1467,-0.1394,0.19643,0.38688,-0.26543,-0.19745,0.30245,0.56152,0.13029,-0.021034,-0.20259,-0.27721,-0.29965,-0.27535,0.2662,0.073788,-0.043032,-0.46754,0.77579,-0.36721,0.1526,-0.70882,0.50964,-0.11478,0.3522,0.97889,0.059517,-2.5459,-0.25478,-0.28866,1.2855,0.66514,-0.15178,0.72769,0.052103,0.06894,0.75834,-0.1126,0.43492,0.11862,0.18554,0.092965,-0.099102,-0.13945,0.042443,-0.089807,0.19579,-0.023344,-0.085098,-0.16619,-0.77477,-0.17308,0.41435,-0.20533,-0.56225,-0.12811,-1.5789,-0.36676,-0.084803,-0.15447,-0.38024,-0.079752,-0.0069279,-0.59207,-0.26774,0.17247,-0.64725,0.12382,-0.56479,-0.037167,0.19696,0.061643
0.21247,0.4249,0.48245,-0.56996,-0.30612,-0.28451,0.00095678,-0.22235,0.30323,-0.14414,-0.44098,0.72997,0.42888,-0.11749,-0.084925,-0.34811,-0.028725,0.45075,-0.56333,0.32675,0.16659,-0.2583,0.050571,-0.24566,-0.14028,0.12851,-0.48795,-0.61297,0.15658,-0.44649,0.17421,0.7143,-0.35738,-0.025616,0.36306,0.36589,0.20033,0.10092,0.17833,-0.21203,-0.4707,-0.12871,-0.22372,-0.8114,-0.20325,-0.095703,0.58643,-0.17118,0.10887,-1.4088,0.56021,-0.025858,-0.045119,0.96823,0.23033,-2.273,-0.12916,-0.27317,1.3177,0.90111,-0.50894,1.3328,-0.12402,0.026447,1.0978,0.11031,0.43522,0.32336,-0.57308,-0.74328,0.13694,-0.75605,-0.4499,-0.36537,-0.2932,-0.20748,0.1686,0.13274,-0.69722,0.35523,0.46981,-0.29818,-0.80768,-0.58645,-1.9404,-0.65587,0.51016,0.13736,-0.041832,-0.51496,-0.25776,-0.16362,0.086148,-0.56758,-0.52071,0.18406,0.2077,-0.48348,0.38773,0.2332
0.16057,0.1303,0.07715,-0.69427,0.49514,0.46282,0.31438,-0.010989,-0.18431,-0.27871,0.20346,0.22696,0.043523,-0.093614,0.43478,0.26122,0.35743,-0.1084,-0.71991,-0.54551,0.13281,0.27251,0.10817,0.0076803,0.33751,0.21586,-0.29579,-0.68925,0.10807,0.075162,-0.29155,1.3457,-0.18036,0.085421,0.96463,-0.12585,-0.085178,0.60349,-0.77539,-0.25928,-0.23715,0.072939,0.17343,-0.15102,0.033241,-0.70268,-0.32607,-0.48482,0.45782,-0.10718,0.21778,0.55233,-0.66013,0.052084,-0.19624,-2.2203,0.12812,-0.21023,2.7278,0.016715,-0.19848,0.096693,-0.59123,-0.56204,0.90229,-0.02034,0.6628,-0.41542,0.045779,-0.80634,-0.14747,-0.53702,0.24234,-0.2962,0.14398,0.19904,-0.4079,-0.18095,-0.93122,-0.67019,0.90941,0.28534,-0.28458,0.15275,-1.0397,0.619,0.4195,0.43748,-0.059606,-0.36274,-0.12815,-0.49595,-0.15264,-0.2698,-0.90659,-0.45837,0.48241,0.021896,0.67049,0.03047
-0.10416,-0.1319,0.6241,-0.42598,0.52182,-0.25798,0.12996,-0.49455,-0.13798,0.51345,0.3605,-0.31507,0.26719,0.50852,0.75445,0.32683,-0.40262,0.33694,-0.6724,0.974,1.7623,0.44556,0.35505,0.39864,0.56096,0.45427,-0.7379,0.16394,0.17438,0.2902,0.012541,0.44775,1.1036,1.0045,-0.078774,-0.17944,-0.1485,-0.12545,-0.15585,0.29099,0.009072,0.23242,-0.1733,0.089803,0.96591,0.42548,0.35556,-0.65991,0.32271,-0.9524,-1.0114,0.48267,-0.42039,0.56394,-0.073391,-2.652,-0.39331,0.65009,1.6861,1.9421,0.14438,0.95816,-0.84129,0.66083,0.0042349,-0.1191,0.31027,-0.37034,-0.44757,-0.28322,-0.33073,0.36028,-0.3284,-0.017053,0.65018,0.33715,-0.16502,0.24049,-0.25716,0.4315,0.74825,0.53622,-0.70772,-0.62201,-0.71065,-0.78503,0.061025,-0.2275,-0.44505,-0.16394,0.40163,0.52244,-0.71785,-0.75732,-0.86847,0.66459,0.087884,0.53786,0.14651,-0.13065
0.58608,-0.083537,-0.069161,-0.10771,0.67292,0.20788,-0.97609,-0.22022,-0.11543,-0.58347,-0.46867,-0.16394,0.55078,-0.67491,-0.69023,-0.076973,0.32802,0.0045949,-0.8417,0.087724,0.33262,-0.11244,0.89181,0.55839,0.76843,-0.24939,0.11346,-0.56419,-0.058631,0.34929,0.88257,0.72199,0.15856,1.1996,-0.10825,-0.29226,0.088523,0.75289,-0.58915,-0.021355,-0.73401,-0.17898,0.28414,-0.3683,-0.1714,-0.85978,-0.20026,-0.21841,-0.84404,-0.3874,0.62083,0.31092,-0.73452,1.4536,0.22147,-1.1367,0.22003,-0.46456,2.1883,-0.16308,-0.11291,-0.30035,-0.47597,-1.202,1.1369,-0.081444,0.22475,0.35956,0.21242,-0.019818,0.24035,-0.28074,-0.11527,-0.094079,-0.0097902,-0.29424,-0.6048,-0.040776,-1.7549,0.043949,0.3799,0.028782,1.1537,0.55783,-1.7777,0.30096,-0.11224,-0.031896,0.55447,-0.43322,0.17433,-1.2097,-0.14606,0.065452,-0.03822,0.47363,-0.53532,0.037962,0.65259,0.024872
0.34773,0.17393,0.032938,-0.27259,0.31302,-0.014955,0.65907,0.22536,-0.68279,-0.14443,1.324,-0.26696,-0.27171,0.34192,0.79796,0.20007,-0.14077,0.23368,-1.1744,0.89067,0.55275,-0.18684,0.55694,0.68988,0.26989,-0.32873,0.44229,0.1565,0.29981,0.21547,0.17532,0.20959,0.16428,-0.61157,-0.7293,-0.04142,0.021128,0.21272,-0.32013,0.87651,-0.2686,-0.80184,0.85422,-0.19136,0.44473,-0.49304,-0.1687,-0.71852,-0.075905,-0.38077,-0.51141,-0.5956,-0.37154,1.1652,-0.60736,-2.3165,0.057724,-0.53218,1.8208,1.1211,-0.92039,0.86695,-0.46726,-0.16472,0.012356,0.46544,-0.41992,0.46156,0.13657,0.65032,-0.37502,-0.095343,-0.29026,0.24685,-0.023885,0.087208,0.29762,0.17818,-1.0609,-0.24686,0.57445,-0.041533,-0.27017,0.2934,-0.56349,-0.65326,0.22241,0.004566,-0.08091,0.57423,-0.14933,0.54206,-0.085969,0.030338,-0.97522,0.34897,-0.21864,-0.14029,0.29622,-0.66773
-0.41464,-0.024022,0.69038,-0.16917,0.53466,-0.32578,-0.30617,-0.43134,0.68232,-0.14584,0.96716,0.010579,0.13908,-0.11725,0.55441,0.32449,0.86632,-0.35831,-0.80944,0.29462,-0.82374,-0.36054,0.6543,-0.40186,-1.0906,-0.28781,0.74878,0.12371,-0.4749,0.058669,0.19408,0.52256,-0.68032,0.11185,0.014003,-0.091424,-0.41769,0.60061,-0.31572,-0.1572,-0.28079,-0.24416,-0.50088,-0.38712,-0.40294,-0.23302,-0.24607,-0.26591,0.052459,-0.51935,1.2673,0.32769,0.31686,0.89019,0.14828,-1.4152,0.13825,-0.10252,2.6421,0.24993,-0.62259,0.68818,0.076016,-0.35118,0.72557,-0.37386,0.54931,0.14937,1.1453,0.57868,-0.4066,-0.28072,0.51556,-1.2488,0.55752,0.37994,0.27854,-0.16695,-1.6687,-0.28786,0.99649,0.38067,-0.30222,-0.30318,-1.6912,-0.033104,0.74713,0.0074808,-0.050721,-0.0013296,0.16473,0.23013,0.12429,-0.38696,0.083726,0.015447,0.36349,-0.88175,0.44565,0.40437
-0.10379,-0.014792,0.59933,-0.51316,-0.036463,0.6588,-0.57906,0.17819,0.23663,-0.21384,0.55339,0.53597,0.041444,0.16095,0.017093,-0.37242,0.017974,0.39268,-0.23265,0.1818,0.66405,0.98163,0.42339,0.030581,0.35015,0.25519,-0.71182,-0.42184,0.13068,-0.47452,-0.08175,0.1574,-0.13262,0.22679,-0.16885,-0.11122,-0.32272,-0.020978,-0.43345,0.172,-0.67366,-0.79052,0.10556,-0.4219,-0.12385,-0.063486,-0.17843,0.56359,0.16986,-0.17804,0.13956,-0.20169,0.078985,1.4497,0.23556,-2.6014,-0.5286,-0.11636,1.7184,0.33254,0.12136,1.1602,-0.2914,0.47125,0.41869,0.35271,0.47869,-0.042281,-0.18294,0.1796,-0.24431,-0.34042,0.20337,-0.93676,0.013077,0.080339,-0.36604,-0.44005,-0.35393,0.15907,0.55807,0.1492,-0.86433,0.040305,-1.0939,-0.26386,-0.29494,0.25696,-0.33718,-0.086468,-0.24246,-0.21114,0.099632,0.12815,-0.78714,-0.51785,-0.10944,0.9763,0.57032,0.13581
0.073002,0.18128,0.020445,-0.28541,0.13897,0.19474,0.79463,0.57169,-0.7715,0.039189,1.1718,-0.20507,-0.28333,0.38603,0.68745,0.051998,-0.010883,0.12798,-1.0185,0.73954,0.71092,-0.16107,0.54908,0.61374,0.32226,-0.4123,0.33283,-0.084115,0.24241,0.3612,0.066831,0.16128,0.18117,-0.78991,-0.43998,-0.0025496,0.096877,0.30551,-0.43056,0.68015,-0.080948,-0.74085,0.72715,-0.38128,0.3725,-0.45712,-0.37414,-0.81361,-0.064282,-0.14984,-0.60845,-0.70111,-0.33354,0.95254,-0.5965,-2.397,-0.13147,-0.62594,1.7407,0.94906,-0.55839,0.73367,-0.63827,0.1429,0.052327,0.51666,-0.47221,0.40838,0.18801,0.314,-0.25615,0.0069229,-0.076464,0.51647,-0.021753,0.17694,0.13467,0.10999,-0.72264,-0.33857,0.72688,-0.087683,-0.36653,0.15356,-0.46353,-0.46496,0.35131,-0.16096,0.24419,0.5036,-0.10553,0.49395,-0.23727,-0.1125,-1.282,0.40746,-0.37094,-0.0305,0.47921,-0.58139
-0.11811,0.36784,0.075937,0.14449,0.086929,0.064764,0.76181,0.56394,-0.42075,-0.37993,1.1549,-0.071604,-0.59402,0.24749,0.88278,-0.2938,0.20978,0.36111,-0.72893,0.85783,0.51907,-0.22311,0.33316,0.98065,0.64326,0.28552,0.70839,0.17006,0.35036,0.19822,-0.089973,0.58525,0.12988,-0.48803,-0.65591,0.22928,0.14963,0.25569,-0.17151,0.51025,0.50606,-1.17,0.28047,-0.54313,0.28866,-1.0414,-0.48403,-0.70822,0.086215,-0.25211,-0.45355,-0.57372,-0.19119,0.98388,-0.8349,-2.6315,-0.088662,-0.52736,1.6865,0.80155,-0.41767,0.40565,-0.83258,0.048897,0.58048,0.26462,-0.67108,0.52486,0.63864,0.33927,-0.50301,-0.0034905,-0.097445,0.56297,0.12935,0.11385,0.080203,0.0013073,-0.57003,-0.37814,0.27518,-0.31626,-0.73538,-0.060585,-0.15409,-0.29499,0.15933,0.12706,0.30952,0.64312,-0.24525,0.46335,-0.25575,-0.043685,-1.2065,0.070214,-0.15804,-0.30966,0.62863,-0.69183
0.10591,0.31537,-0.50354,-0.46115,0.21087,0.47264,-0.16366,-0.053312,0.090434,-0.14794,0.1161,0.30195,0.2623,0.16313,0.041762,-0.46798,8.924e-05,0.12001,-1.0389,0.51878,0.58541,0.083315,0.62733,0.0063975,-0.079534,-0.070625,-0.16069,-0.22251,0.49618,0.12857,0.52498,0.36585,-0.77385,0.087652,0.12673,0.14541,0.4112,0.29809,0.22862,0.16432,-0.87049,-0.12169,0.2779,-0.17247,-0.17242,-0.000628,-0.12496,-0.034179,-0.25462,-0.62721,0.1812,-0.31507,-0.2182,1.2975,-0.11782,-1.7178,0.1325,-0.47937,1.1093,0.73009,-0.35346,1.2181,0.12354,0.13307,0.46418,-0.13628,0.63691,0.34705,0.17902,-0.26581,-0.48472,-0.122,-0.09693,-0.53185,0.096028,0.19869,0.26002,-0.0114,-0.67026,-0.21518,0.84812,-0.0070567,-0.47816,-0.048277,-1.8686,-0.18988,-0.37597,-0.094902,-0.50762,-0.13218,0.34301,-0.59064,0.18603,-0.25265,-1.0674,0.47763,-0.5895,-0.19296,0.61399,-0.052185
-0.16488,-1.027,0.58678,-0.084775,-0.14952,0.20733,-0.5558,-0.23405,0.28853,0.22328,0.01886,0.076547,0.21697,-0.15205,-0.091678,-0.16133,0.014861,-0.15468,-0.16224,-0.59454,0.45081,-0.35927,0.56715,-0.52683,-0.2661,-0.42756,-0.030021,-0.25014,-0.022355,-0.13324,0.28761,0.42139,-0.054242,0.060897,0.035595,-0.28559,0.11626,0.35641,-0.097582,0.027215,-0.29012,-0.40101,0.14145,-0.76829,0.22792,0.072385,-0.21202,-0.068352,-0.030707,-0.65373,-0.12439,0.57447,-0.56502,1.5445,0.95812,-2.3604,0.34269,-0.11281,1.9797,0.31825,0.65544,0.085859,0.20073,0.43008,0.79615,0.66409,-0.07841,-0.093079,0.25357,0.46342,0.063688,-0.60433,0.33363,-0.045715,-0.086716,-0.93347,-0.8118,0.12537,-1.1177,0.43213,0.83994,-0.35018,-0.85687,0.54444,-1.4956,0.93219,0.99946,-0.1268,-0.24329,-0.23052,0.33069,-0.33041,0.015818,0.47067,-0.3768,0.42395,0.05533,-0.34021,0.78655,0.076509
